Material|Old Material|Vendor ID|Vendor Name|List Price|Quantity|PDT/LT|SKU Category|Selling UOM|Material Description|DChain Spec Status|Material Group 2 Description|Material Group 5 Description|Sales Text (F)
FISFB961E|FISFB961E|IC5008|FISHER SCIENTIFIC|184.00|0.00|49|CATALOG|EA|MORTAR W/O PESTLE 130MM OD||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFB961F|FISFB961F|IC5008|FISHER SCIENTIFIC|266.00|0.00|49|CATALOG|EA|MORTAR W/O PESTLE 160MM OD||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFB961H|FISFB961H|IC5008|FISHER SCIENTIFIC|336.00|0.00|49|CATALOG|EA|MORTAR 1100ML||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFB961K|FISFB961K|IC5008|FISHER SCIENTIFIC|74.00|0.00|49|CATALOG|EA|PESTLE FOR FB961A||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFB961L|FISFB961L|IC5008|FISHER SCIENTIFIC|79.00|0.00|49|CATALOG|EA|PESTLE FOR FB961B||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFB961N|FISFB961N|IC5008|FISHER SCIENTIFIC|98.00|0.00|49|CATALOG|EA|PESTLE FOR FB961D||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFB961O|FISFB961O|IC5008|FISHER SCIENTIFIC|109.00|0.00|49|CATALOG|EA|PESTLE FOR FB961E||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFB961P|FISFB961P|IC5008|FISHER SCIENTIFIC|196.00|0.00|49|CATALOG|EA|PESTLE FOR FB961F||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFB962K|FISFB962K|IC5008|FISHER SCIENTIFIC|54.00|0.00|49|CATALOG|PK|DISH EVAPORATING 50ML 6/PK||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFB963D|FISFB963D|IC5008|FISHER SCIENTIFIC|69.00|0.00|49|CATALOG|EA|COMBUSTION BOAT 100X20X13MM||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFB965A|FISFB965A|IC5008|FISHER SCIENTIFIC|19.00|0.00|49|CATALOGUE|PK|FB High-Form Porcelain Crucibles, 6/PK||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFB965D|FISFB965D|IC5008|FISHER SCIENTIFIC|57.00|0.00|49|CATALOGUE|PK|CRUCIBLE HIGH FORM 15 ML 6/PK||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFB965E|FISFB965E|IC5008|FISHER SCIENTIFIC|107.00|0.00|49|CATALOG|PK|FB965JLE HIGH FORM 30 ML 6/PK||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFB965G|FISFB965G|IC5008|FISHER SCIENTIFIC|133.00|0.00|49|CATALOG|EA|CRUCIBLE HIGH FORM 50 ML 6/PK||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFB965H|FISFB965H|IC5008|FISHER SCIENTIFIC|161.00|0.00|49|CATALOG|PK|CRUCIBLE HIGH FORM 100ML 6/PK||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFB965I|FISFB965I|IC5008|FISHER SCIENTIFIC|24.00|0.00|49|CATALOG|PK|CRUCIBLE WIDE FORM 8 ML 6/PK||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFB965K|FISFB965K|IC5008|FISHER SCIENTIFIC|96.00|0.00|49|CATALOG|PK|CRUCIBLE WIDE FORM 30 ML 6/PK||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFB965M|FISFB965M|IC5008|FISHER SCIENTIFIC|144.00|0.00|49|CATALOG|PK|CRUCIBLE WIDE FORM 100 ML 6/PK||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFB965P|FISFB965P|IC5008|FISHER SCIENTIFIC|202.00|0.00|49|CATALOGUE|PK|FB Wide-Form Porcelain Crucibles6/PK||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFB965U|FISFB965U|IC5008|FISHER SCIENTIFIC|117.00|0.00|49|CATALOG|PK|CRUCIBLE COVER 45MM 6/PK||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFB965V|FISFB965V|IC5008|FISHER SCIENTIFIC|142.00|0.00|49|CATALOG|PK|CRUCIBLE COVER 54MM 6/PK||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFB965W|FISFB965W|IC5008|FISHER SCIENTIFIC|140.00|0.00|49|CATALOG|PK|CRUCIBLE COVER 66MM 6/PK||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFB965X|FISFB965X|IC5008|FISHER SCIENTIFIC|45.00|0.00|49|CATALOG|PK|CRUCIBLE COVER 77MM (6/PK)||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFB966A|FISFB966A|IC5008|FISHER SCIENTIFIC|76.00|0.00|49|CATALOG|EA|BUCHNER FUNNEL 2ML||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFB966B|FISFB966B|IC5008|FISHER SCIENTIFIC|73.00|0.00|49|CATALOG|EA|BUCHNER FUNNEL 30ML||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFB966C|FISFB966C|IC5008|FISHER SCIENTIFIC|86.00|0.00|49|CATALOG|EA|BUCHNER FUNNEL 87ML||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFB966D|FISFB966D|IC5008|FISHER SCIENTIFIC|116.00|0.00|49|CATALOG|EA|BUCHNER FUNNEL 186ML||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFB966F|FISFB966F|IC5008|FISHER SCIENTIFIC|152.00|0.00|49|CATALOG|EA|BUCHNER FUNNEL 320ML||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFB966G|FISFB966G|IC5008|FISHER SCIENTIFIC|190.00|0.00|49|CATALOG|EA|BUCHNER FUNNEL 550ML||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFB966H|FISFB966H|IC5008|FISHER SCIENTIFIC|274.00|0.00|49|CATALOG|EA|FB Porcelain Buchner Funnels wt Fixed pl||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFB966J|FISFB966J|IC5008|FISHER SCIENTIFIC|157.00|0.00|49|CATALOG|EA|FB Porcelain Buchner Funnel, 1060mL||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFB966K|FISFB966K|IC5008|FISHER SCIENTIFIC|166.00|0.00|49|CATALOG|EA|BUCHNER FUNNEL 1,860ML||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFB966M|FISFB966M|IC5008|FISHER SCIENTIFIC|763.00|0.00|49|CATALOG|CS|BUCHNER FUNNEL 4500ML 1/CS||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFB968C|FISFB968C|IC5008|FISHER SCIENTIFIC|186.00|0.00|49|CATALOG|PK|DISH EVAPORATING 80ML 6/PK||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFB968D|FISFB968D|IC5008|FISHER SCIENTIFIC|257.00|0.00|49|CATALOG|PK|DISH EVAPORATING 120ML 6/PK||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFB968F|FISFB968F|IC5008|FISHER SCIENTIFIC|391.00|0.00|49||PK|Porcelain Evaporating Dishes, 6/Pk||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFB969A|FISFB969A|IC5008|FISHER SCIENTIFIC|146.00|0.00|49|CATALOG|PK|FB Gooch Filtering Crucibles, 25mL, 6/Pk||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFB969B|FISFB969B|IC5008|FISHER SCIENTIFIC|198.00|0.00|49|CATALOG|PK|CRUCIBLE W/O COVER 40ML 6/PK||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFB970B|FISFB970B|IC5008|FISHER SCIENTIFIC|156.00|0.00|49|CATALOG|EA|FB Mortar and Pestle Regular Form, Agate||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFB970C|FISFB970C|IC5008|FISHER SCIENTIFIC|161.00|0.00|49|CATALOG|EA|Fisherbrand# Mortar and Pestle Regular F||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFBE00002|FISFBE00002|IC5008|FISHER SCIENTIFIC|841.00|0.00|49|CATALOG|EA|FISHERBRAND ELITE 0.2-2_L||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFBE00010|FISFBE00010|IC5008|FISHER SCIENTIFIC|841.00|0.00|49||EA|FISHERBRAND ELITE 1-10_L||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFBE00020|FISFBE00020|IC5008|FISHER SCIENTIFIC|841.00|0.00|49|CATALOG|EA|FISHERBRAND ELITE 2-20_L||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFBE00050|FISFBE00050|IC5008|FISHER SCIENTIFIC|841.00|0.00|49|CATALOG|EA|FISHERBRAND ELITE 5-50_L||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFBE00100|FISFBE00100|IC5008|FISHER SCIENTIFIC|841.00|0.00|49|CATALOG|EA|FISHERBRAND ELITE 10-100_L||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFBE00200|FISFBE00200|IC5008|FISHER SCIENTIFIC|841.00|0.00|49|CATALOG|EA|FISHERBRAND ELITE 20-200_L||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFBE01000|FISFBE01000|IC5008|FISHER SCIENTIFIC|841.00|0.00|49|CATALOG|EA|FB Elite Adjustable-Volume Pipette||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFBE05000|FISFBE05000|IC5008|FISHER SCIENTIFIC|841.00|0.00|49|CATALOG|EA|Fisherbrand Elite Adjustable-Volume Pipe||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFBE10000|FISFBE10000|IC5008|FISHER SCIENTIFIC|841.00|0.00|49|CATALOG|EA|FB Elite Adjust-Vol Pipetters, Autoclava||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFBE800050|FISFBE800050|IC5008|FISHER SCIENTIFIC|2042.00|0.00|49|CATALOG|EA|FB Elite Variable Volume, 8-CH Pipettes,||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFBE800300|FISFBE800300|IC5008|FISHER SCIENTIFIC|2106.00|0.00|49|CATALOG|EA|FB Elite Variable Volume, 8-CH Pipettes,||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFBEC300XL|FISFBEC300XL|IC5008|FISHER SCIENTIFIC|3338.00|0.00|49|CATALOG|EA|POWER SUPPLY 400MA 300V||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFBESTAND|FISFBESTAND|IC5008|FISHER SCIENTIFIC|217.00|0.00|49|CATALOG|EA|FISHERBRAND ELITE PIPET STAND||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFBMB1000|FISFBMB1000|IC5008|FISHER SCIENTIFIC|271.00|0.00|49|CATALOG|CS|BTTLE STR MEDIA FB 1000ML CS12||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFBMB1000A|FISFBMB1000A|IC5008|FISHER SCIENTIFIC|263.00|0.00|49|CATALOG|CS|FB Sterile PETG Media Bottles 1000mL, 12||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFBMB125|FISFBMB125|IC5008|FISHER SCIENTIFIC|168.00|0.00|49|CATALOG|CS|BOTTLE STR MEDIA FB 125ML CS24||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFBMB125A|FISFBMB125A|IC5008|FISHER SCIENTIFIC|180.00|0.00|49|CATALOGUE|CS|Fisherbrand# Sterile PETG Media Bottles,||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFBMB250|FISFBMB250|IC5008|FISHER SCIENTIFIC|216.00|0.00|49|CATALOG|CS|BOTTLE STR MEDIA FB 250ML CS24||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFBMB30|FISFBMB30|IC5008|FISHER SCIENTIFIC|396.00|0.00|49|CATALOGUE|CS|FB Sterile PETG Media Bottles, Clear, 30||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFBMB500|FISFBMB500|IC5008|FISHER SCIENTIFIC|166.00|0.00|49|CATALOG|CS|BOTTLE STR MEDIA FB 500ML CS12||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFBMB60|FISFBMB60|IC5008|FISHER SCIENTIFIC|438.00|0.00|49|CATALOGUE|CS|FB Sterile PETG Media Bottles 60mL, 48/C||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFBMB60A|FISFBMB60A|IC5008|FISHER SCIENTIFIC|376.00|0.00|49|CATALOGUE|CS|Fisherbrand# Sterile PETG Media Bottles,||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFERR1121|FISFERR1121|IC5008|FISHER SCIENTIFIC|994.00|0.00|49|CATALOG|EA|DNTP MIX 25MM 1ML||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFERSM1334|FISFERSM1334|IC5008|FISHER SCIENTIFIC|275.00|0.00|49|CATALOG|EA|GENERULER 1KB PLUS RTU 50UG||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFHLP14250|FISFHLP14250|IC5008|FISHER SCIENTIFIC|0.00|0.00|49|CATALOG|PK|FLTR FLUOROPORE 142MM 50/PK||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISFS1394624|FISFS1394624|IC5008|FISHER SCIENTIFIC|0.00|0.00|49|CATALOG|EA|Fisher Scientific# Brix Sugar Refractome||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISGPWP04700|FISGPWP04700|IC5008|FISHER SCIENTIFIC|717.00|0.00|49|CATALOG|PK|FILTER GP 0.22UM 47MM 100/PK||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISGTTP02500|FISGTTP02500|IC5008|FISHER SCIENTIFIC|425.00|0.00|49|CATALOGUE|PK|FLT PLYCRB .2UM 25MM 100/PK||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISGVWP04700|FISGVWP04700|IC5008|FISHER SCIENTIFIC|689.00|0.00|49|CATALOG|PK|Hydophylic Disks (100/pk)||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISHS15986|FISHS15986|IC5008|FISHER SCIENTIFIC|43.00|0.00|49|CATALOG|PK|Plastic Five-Slide Mailer, 25/Pk||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISHVWG04700|FISHVWG04700|IC5008|FISHER SCIENTIFIC|808.00|0.00|49|CATALOG|PK|PVDF MEM GRD .45UM 47MM 100/PK||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISIPFL10100|FISIPFL10100|IC5008|FISHER SCIENTIFIC|649.00|0.00|49|CATALOG|PK|IMMOBILON-FL 10X10CM SHT 10/PK||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK2411020000|FISK2411020000|IC5008|FISHER SCIENTIFIC|189.00|0.00|49|CATALOGUE|EA|ABSORBER TUBE S/J 12/2||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK269800-0000|FISK269800-0000|IC5008|FISHER SCIENTIFIC|2679.00|0.00|49|CATALOG|EA|KEM KIT SEMI-MICRO 19/22||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK288251-0000|FISK288251-0000|IC5008|FISHER SCIENTIFIC|0.00|0.00|49|CATALOG|EA|DIST RECVR 12ML W/O HOOKS||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK291100-0000|FISK291100-0000|IC5008|FISHER SCIENTIFIC|0.00|0.00|49|CATALOG|EA|DRYING TUBE BANTAM WARE||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK292010-0000|FISK292010-0000|IC5008|FISHER SCIENTIFIC|1292.00|0.00|49|CATALOG|EA|EXTRACTION APP SOXHLET||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK297050-0001|FISK297050-0001|IC5008|FISHER SCIENTIFIC|170.00|0.00|49|CATALOG|EA|Microflask Volumetric, Kontes, Class A,||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK297050-0002|FISK297050-0002|IC5008|FISHER SCIENTIFIC|202.00|0.00|49|CATALOG|EA|Microflask Volumetric, Kontes, Class A,||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK317000-0050|FISK317000-0050|IC5008|FISHER SCIENTIFIC|476.00|0.00|49|CATALOG|EA|BEAKER JACKETED 50ML||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK317000-0100|FISK317000-0100|IC5008|FISHER SCIENTIFIC|536.00|0.00|49|CATALOG|EA|BEAKER JACKETED 100ML||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK317000-1000|FISK317000-1000|IC5008|FISHER SCIENTIFIC|1140.00|0.00|49|CATALOG|EA|BEAKER JACKETED 1000ML||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK317000-2000|FISK317000-2000|IC5008|FISHER SCIENTIFIC|2039.00|0.00|49|CATALOG|EA|BEAKER JACKETED 2000ML||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK416180-0000|FISK416180-0000|IC5008|FISHER SCIENTIFIC|878.00|0.00|49|CATALOG|EA|Kontes TLC Develop.Tank, W/Lid, 20x20cm||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK4161801020||IC5008|FISHER SCIENTIFIC|802.00|0.00|49||CS|TLC 10 X 20 TNK W/STD LID 1/CS||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK416190-0000|FISK416190-0000|IC5008|FISHER SCIENTIFIC|1425.00|0.00|49|CATALOG|EA|TLC Tank w/Latch Lid||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK419000-8505|FISK419000-8505|IC5008|FISHER SCIENTIFIC|880.00|0.00|49|CATALOG|CS|COLUMN CADMIUM REDUCTION 1/CS||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK420163-4503|FISK420163-4503|IC5008|FISHER SCIENTIFIC|300.00|0.00|49|CATALOGUE|PK|Stopcock, Three-Way; 10/pk||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK420280-0213|FISK420280-0213|IC5008|FISHER SCIENTIFIC|584.00|0.00|49|CATALOG|EA|CHROMAFLEX COLUMN SZ 213||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK420300-0021|FISK420300-0021|IC5008|FISHER SCIENTIFIC|132.00|0.00|49|CATALOG|EA|CHROMAFLEX COLUMN SZ21||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK420400-1505|FISK420400-1505|IC5008|FISHER SCIENTIFIC|549.00|0.00|49|CATALOG|PK|FLEX-COLUMN 1.5X5 5/PK||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK420400-2520|FISK420400-2520|IC5008|FISHER SCIENTIFIC|825.00|0.00|49|CATALOG|CS|Kimble Kontes FlexColumn Economy Columns||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK4204002505|FISK4204002505|IC5008|FISHER SCIENTIFIC|663.00|0.00|49|CATALOG|CS|COLUMN ECONOMY 5/CS||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK4204002515|FISK4204002515|IC5008|FISHER SCIENTIFIC|768.00|0.00|49|CATALOG|CS|COLUMN ECONOMY 5/CS||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK420401-1520|FISK420401-1520|IC5008|FISHER SCIENTIFIC|217.00|0.00|49|CATALOG|EA|FLEX-COLUMN 1.5X20||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK420401-2520|FISK420401-2520|IC5008|FISHER SCIENTIFIC|237.00|0.00|49|CATALOGUE|EA|FLEX-COLUMN 2.5X20||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK570025-0500|FISK570025-0500|IC5008|FISHER SCIENTIFIC|1051.00|0.00|49|CATALOG|EA|Hooked Models with Springs, 500ml||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK570035-0250|FISK570035-0250|IC5008|FISHER SCIENTIFIC|1219.00|0.00|49|CATALOG|EA|EVAP CONCENTRATOR 250ML||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK606000-1824|FISK606000-1824|IC5008|FISHER SCIENTIFIC|638.00|0.00|49|CATALOG|EA|FLASK RB 24/40 24/40 2000ML||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK606000-2324|FISK606000-2324|IC5008|FISHER SCIENTIFIC|830.00|0.00|49|CATALOG|EA|FLASK RB 29/42 24/40 3000ML||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK617000-0224|FISK617000-0224|IC5008|FISHER SCIENTIFIC|153.00|0.00|49|CATALOGUE|EA|FLASK 24/40 125ML||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK617600-0025|FISK617600-0025|IC5008|FISHER SCIENTIFIC|345.00|0.00|49|CATALOG|EA|FAT EXTRACTION FLASK||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK623010-0020|FISK623010-0020|IC5008|FISHER SCIENTIFIC|245.00|0.00|49|CATALOG|EA|VOL FL MIX BULB WM CLA 20ML||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK623020-0400|FISK623020-0400|IC5008|FISHER SCIENTIFIC|0.00|0.00|49|CATALOG|EA|VOL FL MX BLB HW/WM CLA400ML||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK71900-5|FISK71900-5|IC5008|FISHER SCIENTIFIC|1070.00|0.00|49|CATALOG|CS|PIPET 1000/CS PIPE||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK737550-0000|FISK737550-0000|IC5008|FISHER SCIENTIFIC|390.00|0.00|49|CATALOG|EA|MIDGET IMPINGER||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK749515-1500|FISK749515-1500|IC5008|FISHER SCIENTIFIC|489.00|0.00|49||CS|PELLET PSTL CTFE 15ML 1/CS||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK749520-0000|FISK749520-0000|IC5008|FISHER SCIENTIFIC|539.00|0.00|49|CATALOG|CS|Pellet Pestle Disposable, Kontes w/100 M||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK749520-0090|FISK749520-0090|IC5008|FISHER SCIENTIFIC|724.00|0.00|49|CATALOG|PK|Disposable Pellet Pestle with 100 microt||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK749520-0500|FISK749520-0500|IC5008|FISHER SCIENTIFIC|544.00|0.00|49|CATALOG|CS|DISP PESTLE W/TUBE 0.5ML 100/CS||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK749520-0590|FISK749520-0590|IC5008|FISHER SCIENTIFIC|726.00|0.00|49|CATALOG|PK|Disposable Pellet Pestle with 100 microt||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK749521-0500|FISK749521-0500|IC5008|FISHER SCIENTIFIC|432.00|0.00|49|CATALOG|CS|DISP PESTLE ONLY 0.5ML 100/CS||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK749521-0590|FISK749521-0590|IC5008|FISHER SCIENTIFIC|568.00|0.00|49|CATALOG|CS|RNASE FR PESTL ONLY .5ML 100CS||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK749521-1500|FISK749521-1500|IC5008|FISHER SCIENTIFIC|428.00|0.00|49|CATALOG|CS|Disposable Pellet Pestle without microtu||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK749521-1590|FISK749521-1590|IC5008|FISHER SCIENTIFIC|564.00|0.00|49|CATALOG|PK|Rnas pyrogen-free Disp.Pellet Pestle Onl||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK749540-0000|FISK749540-0000|IC5008|FISHER SCIENTIFIC|626.00|0.00|49|CATALOG|EA|Cordless Motor For Pellet Pestle||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK749541-0000|FISK749541-0000|IC5008|FISHER SCIENTIFIC|45.00|0.00|49|CATALOG|EA|Replacement Motor Adapter||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK774261-0014|FISK774261-0014|IC5008|FISHER SCIENTIFIC|149.00|0.00|49|CATALOG|PK|SLEEVE STOPPER SIZE 14 50/PK||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK774261-0024|FISK774261-0024|IC5008|FISHER SCIENTIFIC|395.00|0.00|49|CATALOG|PK|SLEEVE STOPPER SIZE 24 50/PK||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK8520500070|FISK8520500070|IC5008|FISHER SCIENTIFIC|173.00|0.00|49|CATALOGUE|CS|PLURO STOPPER SET 7/CS||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK885300-0002|KIMK885300-0002|IC5008|FISHER SCIENTIFIC|644.00|0.00|49|CATALOG|EA|TISSUE GRINDER COMP 2ML||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK885450-0020|FISK885450-0020|IC5008|FISHER SCIENTIFIC|583.00|0.00|49|CATALOG|EA|TISSUE GRIND COMP SZ 20||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK897193-7100|FISK897193-7100|IC5008|FISHER SCIENTIFIC|823.00|0.00|49|CATALOG|CS|7IN 5MM NMR TUBE 100CS||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK897435-0000|FISK897435-0000|IC5008|FISHER SCIENTIFIC|610.00|0.00|49|CATALOG|EA|NMR TUBE WITH VALVE 7IN 5MM||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK92810W-50|FISK92810W-50|IC5008|FISHER SCIENTIFIC|137.00|0.00|49|CATALOGUE|PK|WIDE MTH VOL FLASK 1/PK||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK953705-0000|FISK953705-0000|IC5008|FISHER SCIENTIFIC|813.00|0.00|49|CATALOG|EA|FUNNEL/SUPPORT ASSY 25MM||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK953750-5347|FISK953750-5347|IC5008|FISHER SCIENTIFIC|1946.00|0.00|49|CATALOG|EA|Vacuum Filter Holder, 300ml||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK953751-0000|FISK953751-0000|IC5008|FISHER SCIENTIFIC|338.00|0.00|49|CATALOG|EA|GLASS FUNNEL 300ML 47MM||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK953752-0001|FISK953752-0001|IC5008|FISHER SCIENTIFIC|505.00|0.00|49|CATALOG|EA|GLASS BASE ONLY 47MM||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK953755-0000|FISK953755-0000|IC5008|FISHER SCIENTIFIC|832.00|0.00|49|CATALOG|CS|Microfiltration Assembly 47mm,300mL,1/Cs||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK953760-1002|FISK953760-1002|IC5008|FISHER SCIENTIFIC|571.00|0.00|49|CATALOG|EA|Flask Filtration, Safety-Coated, with Si||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK953771-0000|FISK953771-0000|IC5008|FISHER SCIENTIFIC|0.00|0.00|49|CATALOG|EA|GLASS FUNNEL 500ML 47MM||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK953800-5347|FISK953800-5347|IC5008|FISHER SCIENTIFIC|1955.00|0.00|49|CATALOG|EA|FILT ASSY 47MM S/S SPT W/BTL||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK953829-0000|FISK953829-0000|IC5008|FISHER SCIENTIFIC|1206.00|0.00|49|CATALOGUE|EA|FLASK 4000ML 40/35||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK953835-0000|FISK953835-0000|IC5008|FISHER SCIENTIFIC|2564.00|0.00|49|CATALOG|EA|Filter APP 500/2000ml 47mm||RSD-Fisher Catalogue|RSD Prefix - FIS|
FISK953901-1003|FISK953901-1003|IC5008|FISHER SCIENTIFIC|5894.00|0.00|49|CATALOG|EA|RESERVOIR HPLC 10000ML||RSD-Fisher Catalogue|RSD Prefix - FIS|
